H2O,CO2,NH3,CH4,Ar,Kr,Xe,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
780.9767489342698,109391.62709957956,65.0299472809388,8279.999902820442,23.17696934692103,1.3793485239785517,0.7245449851549489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.9767489342698,110012.18462600955,64.60691717200896,8340.802103981001,23.341579518239175,1.3878784579762413,0.7280732236120813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.9767489342698,110629.05175250396,64.25828284799195,8402.166973815314,23.505312335686217,1.3953598236726927,0.7315746730744962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.4534131217868,111252.56017286169,63.970041259985585,8464.069613059699,23.66817697634922,1.4037834681959045,0.7350495706417095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.4534131217868,111857.4147763725,63.230840027496235,8524.486124616611,23.831182427366155,1.4121594700341364,0.739498149300593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.4534131217868,112459.84680366745,63.12718652789685,8585.508542800722,23.99334773724693,1.4204882788676583,0.7429293345332757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783.9307284362297,113070.10545735381,62.53762716489653,8646.10869540125,24.154681426463448,1.4287703359674078,0.7463346546388678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783.9307284362297,113667.81507702617,62.55540099586028,8705.317323483949,24.31619184444587,1.437006074428695,0.7497143307127389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783.9307284362297,114258.8342801902,62.06430964775447,8766.221113457983,24.476897114638195,1.445195919396328,0.754068580149941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785.4105315924347,114853.66538260071,61.66204895913066,8825.728281561047,24.63680516151646,1.4533402882815467,0.7574060208796907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785.4105315924347,115437.16903378972,61.33176728001045,8884.92564342446,24.795923755087482,1.4604395909236396,0.760718458751764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785.4105315924347,116015.12708013557,61.05981980210955,8944.837111889541,24.95426051536178,1.4684852972552438,0.7650061004722609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786.8944407595061,116602.9679821752,60.83515930731743,9003.426938620176,25.112822916702985,1.476486735390854,0.7682773468594616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786.8944407595061,117170.17395750814,60.64884236606621,9062.777633049349,25.27062776128376,1.4854442938729895,0.7715242002827616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
