H2O,CO2,NH3,HCO3-,H+,NH4+,CO32-,OH-,NH2COO-,CH4,Ar,Kr,Xe,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.9965198294727764,0.0011245854255938223,0.002352670553903187,0.0,0.0,0.0,0.0,0.0,0.0,2.9050274581761473e-06,7.599160798728758e-09,9.330798325767418e-10,9.880277483896833e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.996536802670318,0.0011329742616095406,0.0023272751571279137,0.0,0.0,0.0,0.0,0.0,0.0,2.938309079899646e-06,7.667798833478684e-09,9.398103628551405e-10,9.942553459940687e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965378745777265,0.001140274576294097,0.002318873163422487,0.0,0.0,0.0,0.0,0.0,0.0,2.968005955050123e-06,7.73142265038131e-09,9.457242751865206e-10,9.994550021766071e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965500355263254,0.0011485422114725047,0.0022984116007409845,0.0,0.0,0.0,0.0,0.0,0.0,3.000904811381583e-06,7.799485458806134e-09,9.53110007503965e-10,1.004054262479306e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965632137549784,0.0011557180723721877,0.002278027661726841,0.0,0.0,0.0,0.0,0.0,0.0,3.030680806114587e-06,7.862085094232705e-09,9.589073117891298e-10,1.0091242345917672e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965692014720775,0.0011638272672442732,0.0022638981122962824,0.0,0.0,0.0,0.0,0.0,0.0,3.0632382361589127e-06,7.929601959763676e-09,9.65416360028223e-10,1.0151272254347785e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965773244812643,0.0011708450378434972,0.002248727856426011,0.0,0.0,0.0,0.0,0.0,0.0,3.092641689642799e-06,7.9915978512716e-09,9.7109257792772e-10,1.0200861572681692e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965792371666199,0.0011788205775532703,0.0022388072733386145,0.0,0.0,0.0,0.0,0.0,0.0,3.124919637241194e-06,8.058601693929848e-09,9.782610316345694e-10,1.0259883123317814e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965840262485014,0.0011857024700879554,0.002227107140919586,0.0,0.0,0.0,0.0,0.0,0.0,3.1540058063929296e-06,8.120021057167983e-09,9.838260877933556e-10,1.0308373787003335e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965992223350607,0.0011935659120751129,0.002204014982332746,0.0,0.0,0.0,0.0,0.0,0.0,3.186557607880435e-06,8.186158953706419e-09,9.901238387719023e-10,1.0366406811540662e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9965987614574214,0.0012003309108526458,0.002197682000858089,0.0,0.0,0.0,0.0,0.0,0.0,3.215346507853074e-06,8.246638453224129e-09,9.963406783514502e-10,1.0413808180001899e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966097517030684,0.0012080432150841564,0.002178947522706026,0.0,0.0,0.0,0.0,0.0,0.0,3.2471971981729385e-06,8.312315108415026e-09,1.0025406540657459e-09,1.0470877210538282e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966175169657089,0.0012157238326613005,0.002163469510096331,0.0,0.0,0.0,0.0,0.0,0.0,3.279251721659846e-06,8.377602052947164e-09,1.0094600756611524e-09,1.0527495803668272e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966269405403922,0.0012223013606143208,0.002147440102712948,0.0,0.0,0.0,0.0,0.0,0.0,3.307486677430849e-06,8.43751391487338e-09,1.0147547567650723e-09,1.0573345181845271e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966300072923262,0.0012298605542537381,0.00213678264001987,0.0,0.0,0.0,0.0,0.0,0.0,3.3389265367797773e-06,8.502381827953672e-09,1.0215789370502422e-09,1.0629027018293887e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966356544387485,0.001236256095441929,0.002124711780890769,0.0,0.0,0.0,0.0,0.0,0.0,3.3670285664204318e-06,8.561427753715485e-09,1.0275387681044873e-09,1.0673858115423758e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966515278530301,0.0012437164474206612,0.002101346553508418,0.0,0.0,0.0,0.0,0.0,0.0,3.3984141538240724e-06,8.625515434451034e-09,1.0335095403757e-09,1.0728620163895767e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966495217347258,0.00125052997711659,0.0020965092490014673,0.0,0.0,0.0,0.0,0.0,0.0,3.4282347425553653e-06,8.686859013019176e-09,1.0397844137635542e-09,1.077770159041143e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.996663022545665,0.0012573326421724633,0.0020761761643026573,0.0,0.0,0.0,0.0,0.0,0.0,3.4577698934094e-06,8.747808981846925e-09,1.046015238384634e-09,1.084142191834351e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966711659061869,0.0012645955353501475,0.002060738710182308,0.0,0.0,0.0,0.0,0.0,0.0,3.4888957531392157e-06,8.81116988795087e-09,1.051856817797815e-09,1.0895005420777608e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966649194626905,0.001270745235668972,0.00206080771548137,0.0,0.0,0.0,0.0,0.0,0.0,3.5165659103018043e-06,8.868926085299475e-09,1.057572337269967e-09,1.0937505272505678e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966712828212356,0.0012778946385094754,0.0020472642268129105,0.0,0.0,0.0,0.0,0.0,0.0,3.5472183844266627e-06,8.931943411051249e-09,1.0640926198161704e-09,1.0990214199581832e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966753294002197,0.0012850007784336126,0.002036080455166126,0.0,0.0,0.0,0.0,0.0,0.0,3.578197494943594e-06,8.994625068693226e-09,1.069808805309291e-09,1.1042515874950525e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966815962810273,0.001290988243735862,0.0020237985926434706,0.0,0.0,0.0,0.0,0.0,0.0,3.6056476260450596e-06,9.051220873749793e-09,1.0753857389772338e-09,1.1083607594870373e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966981226506694,0.001297948296317154,0.0020002815453157943,0.0,0.0,0.0,0.0,0.0,0.0,3.6361973163282236e-06,9.113584671773181e-09,1.081782638244655e-09,1.1150139712714636e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9966945700382172,0.0013048797132331849,0.0019968717697254642,0.0,0.0,0.0,0.0,0.0,0.0,3.6670949210064698e-06,9.175627406478628e-09,1.0881431796178629e-09,1.1201326711766142e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967104479647652,0.001310689911708213,0.0019751567907047678,0.0,0.0,0.0,0.0,0.0,0.0,3.693883616824583e-06,9.231493789624715e-09,1.0935931158971343e-09,1.1241179799844942e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967031149857937,0.0013175595132184769,0.0019755900714430092,0.0,0.0,0.0,0.0,0.0,0.0,3.72390726637385e-06,9.293247747605977e-09,1.0998771057983382e-09,1.1291536723100325e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967119274175673,0.0013243514520847152,0.0019599547023586216,0.0,0.0,0.0,0.0,0.0,0.0,3.7548315129557623e-06,9.354693449522774e-09,1.106125857657291e-09,1.1356570677223809e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967220110282471,0.00132995862502412,0.0019442376320053022,0.0,0.0,0.0,0.0,0.0,0.0,3.7810538864569306e-06,9.409865494152552e-09,1.1114512684500157e-09,1.13952052198131e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967258191034489,0.001336656897621871,0.0019337011130898878,0.0,0.0,0.0,0.0,0.0,0.0,3.811153861745089e-06,9.470666847397068e-09,1.1168609048098384e-09,1.1444498652415744e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967278498266251,0.0013432908104658965,0.0019250059022853307,0.0,0.0,0.0,0.0,0.0,0.0,3.8416556138434515e-06,9.531169419303215e-09,1.1229942155181361e-09,1.150846195422839e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967323756976816,0.0013487913879920033,0.0019149536552743637,0.0,0.0,0.0,0.0,0.0,0.0,3.867390597651476e-06,9.585673999057379e-09,1.1281909933470942e-09,1.154589021011547e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9967318248587034,0.0013552946942624123,0.0019089708592770673,0.0,0.0,0.0,0.0,0.0,0.0,3.897647391077221e-06,9.645935258018834e-09,1.1350160575407866e-09,1.1594149107653414e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
